TimeStamp,Current Aviable Water (cm),Deficit (cm),Change in Storage (cm)
7/24/2017 1:00:00 PM,17.0113,2.3387,-0.0011965
7/24/2017 12:00:00 PM,17.0233,2.3267,-0.00071698
7/24/2017 11:00:00 AM,17.0305,2.3195,-0.00060748
7/24/2017 10:00:00 AM,17.0366,2.3134,-0.00024084
7/24/2017 9:00:00 AM,17.039,2.311,0.00014999
7/24/2017 8:00:00 AM,17.0375,2.3125,0.00022602
7/24/2017 7:00:00 AM,17.0352,2.3148,-5.2243e-05
7/24/2017 6:00:00 AM,17.0357,2.3143,0.00021688
7/24/2017 5:00:00 AM,17.0336,2.3164,7.2201e-05
7/24/2017 4:00:00 AM,17.0328,2.3172,-4.7795e-05
7/24/2017 3:00:00 AM,17.0333,2.3167,9.2105e-05
7/24/2017 2:00:00 AM,17.0324,2.3176,-0.00045321
7/24/2017 1:00:00 AM,17.0369,2.3131,-0.0014333
7/24/2017,17.0513,2.2987,0.0030911
7/23/2017 11:00:00 PM,17.0203,2.3297,0.12869
7/23/2017 10:00:00 PM,15.7334,3.6166,-0.0015458
7/23/2017 9:00:00 PM,15.7489,3.6011,-0.0010217
7/23/2017 8:00:00 PM,15.7591,3.5909,-0.0011718
7/23/2017 7:00:00 PM,15.7708,3.5792,-0.0023164
7/23/2017 6:00:00 PM,15.794,3.556,-0.0031594
7/23/2017 5:00:00 PM,15.8256,3.5244,-0.0025214
7/23/2017 4:00:00 PM,15.8508,3.4992,-0.0025356
7/23/2017 3:00:00 PM,15.8761,3.4739,-0.0035884
7/23/2017 2:00:00 PM,15.912,3.438,-0.0026174
7/23/2017 1:00:00 PM,15.9382,3.4118,-0.0021047
7/23/2017 12:00:00 PM,15.9592,3.3908,-0.0020028
7/23/2017 11:00:00 AM,15.9793,3.3707,-0.0012197
7/23/2017 10:00:00 AM,15.9915,3.3585,-0.0016378
7/23/2017 9:00:00 AM,16.0078,3.3422,-0.0013683
7/23/2017 8:00:00 AM,16.0215,3.3285,-0.0012571
7/23/2017 7:00:00 AM,16.0341,3.3159,-0.0010805
7/23/2017 6:00:00 AM,16.0449,3.3051,-0.0015679
7/23/2017 5:00:00 AM,16.0606,3.2894,-0.0011985
7/23/2017 4:00:00 AM,16.0726,3.2774,-0.0015367
7/23/2017 3:00:00 AM,16.0879,3.2621,-0.0014544
7/23/2017 2:00:00 AM,16.1025,3.2475,-0.0014244
7/23/2017 1:00:00 AM,16.1167,3.2333,-0.0015901
7/23/2017,16.1326,3.2174,-0.0014223
7/22/2017 11:00:00 PM,16.1468,3.2032,-0.0015465
7/22/2017 10:00:00 PM,16.1623,3.1877,-0.0013829
7/22/2017 9:00:00 PM,16.1761,3.1739,-0.0013329
7/22/2017 8:00:00 PM,16.1895,3.1605,-0.00097772
7/22/2017 7:00:00 PM,16.1992,3.1508,-0.0016949
7/22/2017 6:00:00 PM,16.2162,3.1338,-0.0022423
7/22/2017 5:00:00 PM,16.2386,3.1114,-0.0028324
7/22/2017 4:00:00 PM,16.2669,3.0831,-0.0027681
7/22/2017 3:00:00 PM,16.2946,3.0554,-0.0025106
7/22/2017 2:00:00 PM,16.3197,3.0303,0.0023031
7/22/2017 1:00:00 PM,16.2967,3.0533,-0.0016276
7/22/2017 12:00:00 PM,16.313,3.037,-0.0015896
7/22/2017 11:00:00 AM,16.3289,3.0211,-0.00099288
7/22/2017 10:00:00 AM,16.3388,3.0112,-0.00089582
7/22/2017 9:00:00 AM,16.3478,3.0022,-0.00056972
7/22/2017 8:00:00 AM,16.3535,2.9965,-0.0010445
7/22/2017 7:00:00 AM,16.3639,2.9861,-0.001255
7/22/2017 6:00:00 AM,16.3764,2.9736,-0.0015264
7/22/2017 5:00:00 AM,16.3917,2.9583,-0.0014035
7/22/2017 4:00:00 AM,16.4057,2.9443,-0.0015096
7/22/2017 3:00:00 AM,16.4208,2.9292,-0.0015886
7/22/2017 2:00:00 AM,16.4367,2.9133,-0.0013996
7/22/2017 1:00:00 AM,16.4507,2.8993,-0.00047242
7/22/2017,16.4554,2.8946,-0.0015797
7/21/2017 11:00:00 PM,16.4712,2.8788,-0.0013964
7/21/2017 10:00:00 PM,16.4852,2.8648,-0.0010234
7/21/2017 9:00:00 PM,16.4954,2.8546,-0.0013386
7/21/2017 8:00:00 PM,16.5088,2.8412,-0.00075758
7/21/2017 7:00:00 PM,16.5164,2.8336,-0.0012677
7/21/2017 6:00:00 PM,16.5291,2.8209,-0.0014674
7/21/2017 5:00:00 PM,16.5438,2.8062,-0.0016407
7/21/2017 4:00:00 PM,16.5602,2.7898,-0.0013453
7/21/2017 3:00:00 PM,16.5736,2.7764,-0.0012684
7/21/2017 2:00:00 PM,16.5863,2.7637,-0.00040578
7/21/2017 1:00:00 PM,16.5904,2.7596,-0.00080045
7/21/2017 12:00:00 PM,16.5984,2.7516,5.5721e-05
7/21/2017 11:00:00 AM,16.5978,2.7522,-0.00030264
7/21/2017 10:00:00 AM,16.6008,2.7492,-0.00072445
7/21/2017 9:00:00 AM,16.6081,2.7419,-0.00095817
7/21/2017 8:00:00 AM,16.6177,2.7323,-7.5837e-05
7/21/2017 7:00:00 AM,16.6184,2.7316,-0.0011491
7/21/2017 6:00:00 AM,16.6299,2.7201,-0.00026439
7/21/2017 5:00:00 AM,16.6326,2.7174,-0.00028241
7/21/2017 4:00:00 AM,16.6354,2.7146,-0.00034089
7/21/2017 3:00:00 AM,16.6388,2.7112,-0.00088876
7/21/2017 2:00:00 AM,16.6477,2.7023,-0.00066365
7/21/2017 1:00:00 AM,16.6543,2.6957,0
