TimeStamp,Current Aviable Water (cm),Deficit (cm),Change in Storage (cm)
5/4/2018 8:00:00 AM,10.1245,9.2255,-0.00034217
5/4/2018 7:00:00 AM,10.1279,9.2221,-0.00071925
5/4/2018 6:00:00 AM,10.1351,9.2149,-0.00093086
5/4/2018 5:00:00 AM,10.1444,9.2056,-0.00086457
5/4/2018 4:00:00 AM,10.1531,9.1969,-0.00089706
5/4/2018 3:00:00 AM,10.162,9.188,-0.00081065
5/4/2018 2:00:00 AM,10.1702,9.1798,-0.0008201
5/4/2018 1:00:00 AM,10.1784,9.1716,-0.00073074
5/4/2018,10.1857,9.1643,-0.00073706
5/3/2018 11:00:00 PM,10.193,9.157,-0.00059491
5/3/2018 10:00:00 PM,10.199,9.151,-0.00047934
5/3/2018 9:00:00 PM,10.2038,9.1462,-8.3288e-05
5/3/2018 8:00:00 PM,10.2046,9.1454,0.00042536
5/3/2018 7:00:00 PM,10.2004,9.1496,0.00021902
5/3/2018 6:00:00 PM,10.1982,9.1518,-0.0012968
5/3/2018 5:00:00 PM,10.2111,9.1389,-0.0016408
5/3/2018 4:00:00 PM,10.2275,9.1225,-0.0024549
5/3/2018 3:00:00 PM,10.2521,9.0979,-0.0022223
5/3/2018 2:00:00 PM,10.2743,9.0757,-0.0019218
5/3/2018 1:00:00 PM,10.2935,9.0565,-0.0023154
5/3/2018 12:00:00 PM,10.3167,9.0333,-0.002413
5/3/2018 11:00:00 AM,10.3408,9.0092,-0.0023983
5/3/2018 10:00:00 AM,10.3648,8.9852,-0.00064076
5/3/2018 9:00:00 AM,10.3712,8.9788,5.7903e-05
5/3/2018 8:00:00 AM,10.3706,8.9794,-0.0005754
5/3/2018 7:00:00 AM,10.3764,8.9736,-0.00067581
5/3/2018 6:00:00 AM,10.3831,8.9669,-0.0010665
5/3/2018 5:00:00 AM,10.3938,8.9562,-0.001119
5/3/2018 4:00:00 AM,10.405,8.945,-0.00090029
5/3/2018 3:00:00 AM,10.414,8.936,-0.0010476
5/3/2018 2:00:00 AM,10.4245,8.9255,-0.00099132
5/3/2018 1:00:00 AM,10.4344,8.9156,-0.00093727
5/3/2018,10.4438,8.9062,-0.0010659
5/2/2018 11:00:00 PM,10.4544,8.8956,-0.00080339
5/2/2018 10:00:00 PM,10.4625,8.8875,-0.00051761
5/2/2018 9:00:00 PM,10.4676,8.8824,-0.000255
5/2/2018 8:00:00 PM,10.4702,8.8798,-0.00033115
5/2/2018 7:00:00 PM,10.4735,8.8765,-0.00084899
5/2/2018 6:00:00 PM,10.482,8.868,-0.00088778
5/2/2018 5:00:00 PM,10.4909,8.8591,-0.0016847
5/2/2018 4:00:00 PM,10.5077,8.8423,-0.0022528
5/2/2018 3:00:00 PM,10.5302,8.8198,-0.0026866
5/2/2018 2:00:00 PM,10.5571,8.7929,-0.002288
5/2/2018 1:00:00 PM,10.58,8.77,-0.0010463
5/2/2018 12:00:00 PM,10.5904,8.7596,-0.0011705
5/2/2018 11:00:00 AM,10.6021,8.7479,-0.0010922
5/2/2018 10:00:00 AM,10.6131,8.7369,-0.0012071
5/2/2018 9:00:00 AM,10.6251,8.7249,-0.0004323
5/2/2018 8:00:00 AM,10.6295,8.7205,-0.00068574
5/2/2018 7:00:00 AM,10.6363,8.7137,-0.00099742
5/2/2018 6:00:00 AM,10.6463,8.7037,-0.0009137
5/2/2018 5:00:00 AM,10.6554,8.6946,-0.00082326
5/2/2018 4:00:00 AM,10.6637,8.6863,-0.00091106
5/2/2018 3:00:00 AM,10.6728,8.6772,-0.0010389
5/2/2018 2:00:00 AM,10.6832,8.6668,-0.0010717
5/2/2018 1:00:00 AM,10.6939,8.6561,-0.00073824
5/2/2018,10.7013,8.6487,-0.0015669
5/1/2018 11:00:00 PM,10.7169,8.6331,-0.00050156
5/1/2018 10:00:00 PM,10.7219,8.6281,-0.0017838
5/1/2018 9:00:00 PM,10.7398,8.6102,-0.00074632
5/1/2018 8:00:00 PM,10.7472,8.6028,-0.0010134
5/1/2018 7:00:00 PM,10.7574,8.5926,-0.00013899
5/1/2018 6:00:00 PM,10.7588,8.5912,-0.0017191
5/1/2018 5:00:00 PM,10.776,8.574,-0.0017916
5/1/2018 4:00:00 PM,10.7939,8.5561,-0.00065341
5/1/2018 3:00:00 PM,10.8004,8.5496,0.00055777
5/1/2018 2:00:00 PM,10.7948,8.5552,-1.5209e-05
5/1/2018 1:00:00 PM,10.795,8.555,-0.00087332
5/1/2018 12:00:00 PM,10.8037,8.5463,-0.0010125
5/1/2018 11:00:00 AM,10.8138,8.5362,-0.00089275
5/1/2018 10:00:00 AM,10.8228,8.5272,-0.0003943
5/1/2018 9:00:00 AM,10.8267,8.5233,7.153e-05
5/1/2018 8:00:00 AM,10.826,8.524,-0.00073197
5/1/2018 7:00:00 AM,10.8333,8.5167,-0.00086936
5/1/2018 6:00:00 AM,10.842,8.508,-0.0011101
5/1/2018 5:00:00 AM,10.8531,8.4969,-0.0011371
5/1/2018 4:00:00 AM,10.8645,8.4855,-0.0012146
5/1/2018 3:00:00 AM,10.8766,8.4734,-0.0011585
5/1/2018 2:00:00 AM,10.8882,8.4618,-0.0013752
5/1/2018 1:00:00 AM,10.902,8.448,-0.0010752
5/1/2018,10.9127,8.4373,-0.0010373
4/30/2018 11:00:00 PM,10.9231,8.4269,-0.00092367
4/30/2018 10:00:00 PM,10.9323,8.4177,-0.00081593
4/30/2018 9:00:00 PM,10.9405,8.4095,-0.00094839
4/30/2018 8:00:00 PM,10.95,8.4,-0.0006149
4/30/2018 7:00:00 PM,10.9561,8.3939,-0.00012496
4/30/2018 6:00:00 PM,10.9574,8.3926,0.0020981
4/30/2018 5:00:00 PM,10.9364,8.4136,0.0034485
4/30/2018 4:00:00 PM,10.9019,8.4481,0.003371
4/30/2018 3:00:00 PM,10.8682,8.4818,0.0055111
4/30/2018 2:00:00 PM,10.8131,8.5369,0.0075447
4/30/2018 1:00:00 PM,10.7376,8.6124,0.012825
4/30/2018 12:00:00 PM,10.6094,8.7406,0.0052746
4/30/2018 11:00:00 AM,10.5566,8.7934,0.0065552
4/30/2018 10:00:00 AM,10.4911,8.8589,0.0043038
4/30/2018 9:00:00 AM,10.4481,8.9019,0.0076089
4/30/2018 8:00:00 AM,10.372,8.978,0.0060765
4/30/2018 7:00:00 AM,10.3112,9.0388,0.0046119
4/30/2018 6:00:00 AM,10.2651,9.0849,0.00058605
4/30/2018 5:00:00 AM,10.2592,9.0908,-0.0002565
4/30/2018 4:00:00 AM,10.2618,9.0882,-0.00022019
4/30/2018 3:00:00 AM,10.264,9.086,-0.00048417
4/30/2018 2:00:00 AM,10.2688,9.0812,-0.00044658
4/30/2018 1:00:00 AM,10.2733,9.0767,-0.00034529
4/30/2018,10.2767,9.0733,-0.00053754
4/29/2018 11:00:00 PM,10.2821,9.0679,-0.0004886
4/29/2018 10:00:00 PM,10.287,9.063,-0.00050532
4/29/2018 9:00:00 PM,10.2921,9.0579,-0.00025972
4/29/2018 8:00:00 PM,10.2947,9.0553,-0.00016319
4/29/2018 7:00:00 PM,10.2963,9.0537,-0.0011903
4/29/2018 6:00:00 PM,10.3082,9.0418,-0.00126
4/29/2018 5:00:00 PM,10.3208,9.0292,-0.0015822
4/29/2018 4:00:00 PM,10.3366,9.0134,-0.0014757
4/29/2018 3:00:00 PM,10.3514,8.9986,-0.0020913
4/29/2018 2:00:00 PM,10.3723,8.9777,-0.0020873
4/29/2018 1:00:00 PM,10.3932,8.9568,-0.0019838
4/29/2018 12:00:00 PM,10.413,8.937,-0.0024109
4/29/2018 11:00:00 AM,10.4371,8.9129,-0.0022
4/29/2018 10:00:00 AM,10.4591,8.8909,-0.0012691
4/29/2018 9:00:00 AM,10.4718,8.8782,-0.0011244
4/29/2018 8:00:00 AM,10.483,8.867,-0.0019291
4/29/2018 7:00:00 AM,10.5023,8.8477,-0.00080273
4/29/2018 6:00:00 AM,10.5104,8.8396,-0.0011406
4/29/2018 5:00:00 AM,10.5218,8.8282,-0.00057185
4/29/2018 4:00:00 AM,10.5275,8.8225,-0.00092384
4/29/2018 3:00:00 AM,10.5367,8.8133,-0.00061519
4/29/2018 2:00:00 AM,10.5429,8.8071,-0.0009205
4/29/2018 1:00:00 AM,10.5521,8.7979,-0.00098472
4/29/2018,10.5619,8.7881,-0.00086059
4/28/2018 11:00:00 PM,10.5705,8.7795,-0.0011065
4/28/2018 10:00:00 PM,10.5816,8.7684,-0.00094242
4/28/2018 9:00:00 PM,10.591,8.759,-0.00033954
4/28/2018 8:00:00 PM,10.5944,8.7556,-0.00062416
4/28/2018 7:00:00 PM,10.6007,8.7493,-0.0016749
4/28/2018 6:00:00 PM,10.6174,8.7326,-0.0020987
4/28/2018 5:00:00 PM,10.6384,8.7116,-0.0024273
4/28/2018 4:00:00 PM,10.6627,8.6873,-0.0034358
4/28/2018 3:00:00 PM,10.697,8.653,-0.0035361
4/28/2018 2:00:00 PM,10.7324,8.6176,-0.00336
4/28/2018 1:00:00 PM,10.766,8.584,-0.003315
4/28/2018 12:00:00 PM,10.7991,8.5509,-0.0029895
4/28/2018 11:00:00 AM,10.829,8.521,-0.0027702
4/28/2018 10:00:00 AM,10.8567,8.4933,-0.0023688
4/28/2018 9:00:00 AM,10.8804,8.4696,-0.0018908
4/28/2018 8:00:00 AM,10.8993,8.4507,-0.0011819
4/28/2018 7:00:00 AM,10.9112,8.4388,-0.0010759
4/28/2018 6:00:00 AM,10.9219,8.4281,-0.00095685
4/28/2018 5:00:00 AM,10.9315,8.4185,-0.00096018
4/28/2018 4:00:00 AM,10.9411,8.4089,-0.00088405
4/28/2018 3:00:00 AM,10.9499,8.4001,-0.00050343
4/28/2018 2:00:00 AM,10.955,8.395,-0.00092587
4/28/2018 1:00:00 AM,10.9642,8.3858,-0.00081715
4/28/2018,10.9724,8.3776,-0.001004
4/27/2018 11:00:00 PM,10.9824,8.3676,-0.00081014
4/27/2018 10:00:00 PM,10.9905,8.3595,0
