TimeStamp,Current Aviable Water (cm),Deficit (cm),Change in Storage (cm)
5/21/2018 7:00:00 AM,22.6321,-1.8321,-0.00046624
5/21/2018 6:00:00 AM,22.636,-1.836,-0.00071949
5/21/2018 5:00:00 AM,22.6424,-1.8424,-0.00046422
5/21/2018 4:00:00 AM,22.647,-1.847,-0.00038926
5/21/2018 3:00:00 AM,22.6501,-1.8501,-0.00041867
5/21/2018 2:00:00 AM,22.6535,-1.8535,-0.0006834
5/21/2018 1:00:00 AM,22.6599,-1.8599,0.00074503
5/21/2018,22.6521,-1.8521,0.0034671
5/20/2018 11:00:00 PM,22.6167,-1.8167,0.020256
5/20/2018 10:00:00 PM,22.4129,-1.6129,0.19299
5/20/2018 9:00:00 PM,20.4826,0.31737,0.00044557
5/20/2018 8:00:00 PM,20.4774,0.32262,-0.00029899
5/20/2018 7:00:00 PM,20.4796,0.32042,-0.0013056
5/20/2018 6:00:00 PM,20.4922,0.30779,-0.00329
5/20/2018 5:00:00 PM,20.5243,0.27574,-0.0026037
5/20/2018 4:00:00 PM,20.5503,0.2497,-0.0030314
5/20/2018 3:00:00 PM,20.5802,0.21981,-0.0036413
5/20/2018 2:00:00 PM,20.6162,0.18382,-0.0035931
5/20/2018 1:00:00 PM,20.6521,0.14789,-0.0033247
5/20/2018 12:00:00 PM,20.6849,0.11507,-0.003197
5/20/2018 11:00:00 AM,20.7173,0.082736,-0.002724
5/20/2018 10:00:00 AM,20.7441,0.055859,-0.0018784
5/20/2018 9:00:00 AM,20.7625,0.037503,-0.000451
5/20/2018 8:00:00 AM,20.7666,0.033415,-4.1358e-05
5/20/2018 7:00:00 AM,20.7666,0.033369,-0.00043203
5/20/2018 6:00:00 AM,20.771,0.029049,-0.000797
5/20/2018 5:00:00 AM,20.7781,0.021869,-0.00050285
5/20/2018 4:00:00 AM,20.7827,0.017262,-0.00065282
5/20/2018 3:00:00 AM,20.7885,0.011529,-0.00034689
5/20/2018 2:00:00 AM,20.7916,0.0084274,-0.00030007
5/20/2018 1:00:00 AM,20.7946,0.0054267,-0.00028151
5/20/2018,20.7962,0.0038233,-6.8283e-05
5/19/2018 11:00:00 PM,20.7965,0.003508,-1.6902e-06
5/19/2018 10:00:00 PM,20.7961,0.0039182,9.29e-05
5/19/2018 9:00:00 PM,20.7944,0.0056316,-3.186e-05
5/19/2018 8:00:00 PM,20.7943,0.0056805,-0.00055513
5/19/2018 7:00:00 PM,20.7991,0.00091898,-0.0017667
5/19/2018 6:00:00 PM,20.8163,-0.016326,-0.0012786
5/19/2018 5:00:00 PM,20.8291,-0.029112,-0.0020688
5/19/2018 4:00:00 PM,20.8494,-0.049433,-0.0020863
5/19/2018 3:00:00 PM,20.8694,-0.069442,-0.0032165
5/19/2018 2:00:00 PM,20.902,-0.10197,-0.0031993
5/19/2018 1:00:00 PM,20.934,-0.13397,-0.0026118
5/19/2018 12:00:00 PM,20.9597,-0.15966,-0.0022729
5/19/2018 11:00:00 AM,20.9824,-0.18239,-0.001477
5/19/2018 10:00:00 AM,20.9972,-0.19716,-0.00090045
5/19/2018 9:00:00 AM,21.0057,-0.20574,-0.00026953
5/19/2018 8:00:00 AM,21.0084,-0.20844,1.8005e-05
5/19/2018 7:00:00 AM,21.0083,-0.20826,-0.00051518
5/19/2018 6:00:00 AM,21.013,-0.21299,-0.00049787
5/19/2018 5:00:00 AM,21.018,-0.21797,-0.00023416
5/19/2018 4:00:00 AM,21.0199,-0.21994,-0.00052467
5/19/2018 3:00:00 AM,21.0252,-0.22519,-0.00024424
5/19/2018 2:00:00 AM,21.0276,-0.22763,-5.1778e-05
5/19/2018 1:00:00 AM,21.0277,-0.22772,-0.00014999
5/19/2018,21.0292,-0.22922,-6.3906e-05
5/18/2018 11:00:00 PM,21.0299,-0.22986,0.00047267
5/18/2018 10:00:00 PM,21.0248,-0.22477,0.0079581
5/18/2018 9:00:00 PM,20.9448,-0.14477,-7.5117e-06
5/18/2018 8:00:00 PM,20.9448,-0.14484,-0.00052933
5/18/2018 7:00:00 PM,20.9501,-0.15014,-0.0011644
5/18/2018 6:00:00 PM,20.9614,-0.16135,-0.0012507
5/18/2018 5:00:00 PM,20.9735,-0.17349,-0.0029995
5/18/2018 4:00:00 PM,21.0031,-0.20307,-0.0029663
5/18/2018 3:00:00 PM,21.0331,-0.2331,-0.0033331
5/18/2018 2:00:00 PM,21.066,-0.266,-0.0032543
5/18/2018 1:00:00 PM,21.0985,-0.29855,-0.0028227
5/18/2018 12:00:00 PM,21.1264,-0.32641,-0.0020518
5/18/2018 11:00:00 AM,21.1473,-0.34729,-0.0013425
5/18/2018 10:00:00 AM,21.1607,-0.36072,-0.00099707
5/18/2018 9:00:00 AM,21.1699,-0.36989,-0.00046461
5/18/2018 8:00:00 AM,21.1745,-0.37454,-0.00022811
5/18/2018 7:00:00 AM,21.1768,-0.37682,-0.00020091
5/18/2018 6:00:00 AM,21.1784,-0.37841,-0.00052759
5/18/2018 5:00:00 AM,21.1837,-0.38368,-0.00022388
5/18/2018 4:00:00 AM,21.1856,-0.38556,-0.00059691
5/18/2018 3:00:00 AM,21.1911,-0.3911,-0.00057602
5/18/2018 2:00:00 AM,21.1969,-0.39686,-0.00051737
5/18/2018 1:00:00 AM,21.2016,-0.40162,-0.00051365
5/18/2018,21.2068,-0.40675,-0.00087713
5/17/2018 11:00:00 PM,21.2155,-0.41552,-0.00040298
5/17/2018 10:00:00 PM,21.2192,-0.41919,-0.00039252
5/17/2018 9:00:00 PM,21.2227,-0.42268,-0.00056158
5/17/2018 8:00:00 PM,21.2283,-0.4283,-0.0016827
5/17/2018 7:00:00 PM,21.2447,-0.44471,-0.0020087
5/17/2018 6:00:00 PM,21.2648,-0.46479,-0.0015275
5/17/2018 5:00:00 PM,21.2797,-0.4797,-0.0014793
5/17/2018 4:00:00 PM,21.2945,-0.49449,-0.0027669
5/17/2018 3:00:00 PM,21.3217,-0.52174,-0.0043323
5/17/2018 2:00:00 PM,21.3654,-0.56543,-0.0034752
5/17/2018 1:00:00 PM,21.3998,-0.59975,-0.0023893
5/17/2018 12:00:00 PM,21.4233,-0.62328,-0.0022958
5/17/2018 11:00:00 AM,21.4466,-0.6466,-0.0016868
5/17/2018 10:00:00 AM,21.4635,-0.66347,-0.0013009
5/17/2018 9:00:00 AM,21.4757,-0.67569,-0.00052484
5/17/2018 8:00:00 AM,21.4813,-0.68131,-0.00037489
5/17/2018 7:00:00 AM,21.4847,-0.68469,-0.00028864
5/17/2018 6:00:00 AM,21.4876,-0.68758,-0.00080445
5/17/2018 5:00:00 AM,21.4952,-0.6952,-0.00058078
5/17/2018 4:00:00 AM,21.501,-0.701,-0.00057616
5/17/2018 3:00:00 AM,21.5068,-0.70677,-0.00054262
5/17/2018 2:00:00 AM,21.5118,-0.71177,5.5769e-05
5/17/2018 1:00:00 AM,21.5109,-0.71085,-0.0011374
5/17/2018,21.5226,-0.72259,-0.00081322
5/16/2018 11:00:00 PM,21.5307,-0.73072,-0.00062082
5/16/2018 10:00:00 PM,21.5361,-0.73614,-0.000782
5/16/2018 9:00:00 PM,21.544,-0.74396,-0.00060881
5/16/2018 8:00:00 PM,21.55,-0.75005,-0.00060032
5/16/2018 7:00:00 PM,21.5561,-0.75605,-0.0022266
5/16/2018 6:00:00 PM,21.5783,-0.77826,-0.0031924
5/16/2018 5:00:00 PM,21.6098,-0.80982,-0.0030897
5/16/2018 4:00:00 PM,21.6411,-0.84108,-0.0039233
5/16/2018 3:00:00 PM,21.6803,-0.88031,-0.0034504
5/16/2018 2:00:00 PM,21.7144,-0.91439,-0.0030195
5/16/2018 1:00:00 PM,21.7446,-0.94458,-0.0023744
5/16/2018 12:00:00 PM,21.7679,-0.96791,-0.0015079
5/16/2018 11:00:00 AM,21.783,-0.98299,-0.00099527
5/16/2018 10:00:00 AM,21.7929,-0.99294,-0.00074218
5/16/2018 9:00:00 AM,21.8004,-1.0004,-0.00015678
5/16/2018 8:00:00 AM,21.8015,-1.0015,5.7233e-05
5/16/2018 7:00:00 AM,21.8006,-1.0006,-0.00058863
5/16/2018 6:00:00 AM,21.8065,-1.0065,-0.00060842
5/16/2018 5:00:00 AM,21.8125,-1.0125,-0.00052692
5/16/2018 4:00:00 AM,21.8174,-1.0174,-0.00077911
5/16/2018 3:00:00 AM,21.8252,-1.0252,-0.00054658
5/16/2018 2:00:00 AM,21.8299,-1.0299,-0.00085393
5/16/2018 1:00:00 AM,21.8384,-1.0384,-0.00083636
5/16/2018,21.8468,-1.0468,-0.00068844
5/15/2018 11:00:00 PM,21.8536,-1.0536,-0.00063221
5/15/2018 10:00:00 PM,21.86,-1.06,-0.00021471
5/15/2018 9:00:00 PM,21.8617,-1.0617,-0.00058143
5/15/2018 8:00:00 PM,21.8675,-1.0675,-0.00076106
5/15/2018 7:00:00 PM,21.8751,-1.0751,-0.0014831
5/15/2018 6:00:00 PM,21.8895,-1.0895,-0.0024563
5/15/2018 5:00:00 PM,21.9141,-1.1141,-0.0031558
5/15/2018 4:00:00 PM,21.9456,-1.1456,-0.0024755
5/15/2018 3:00:00 PM,21.9696,-1.1696,-0.0020706
5/15/2018 2:00:00 PM,21.9903,-1.1903,-0.0015688
5/15/2018 1:00:00 PM,22.0064,-1.2064,-0.0011859
5/15/2018 12:00:00 PM,22.0178,-1.2178,-0.00090143
5/15/2018 11:00:00 AM,22.0268,-1.2268,-0.00052952
5/15/2018 10:00:00 AM,22.0321,-1.2321,-0.0002932
5/15/2018 9:00:00 AM,22.035,-1.235,-8.4341e-06
5/15/2018 8:00:00 AM,22.0351,-1.2351,2.1442e-05
5/15/2018 7:00:00 AM,22.0345,-1.2345,-0.00049576
5/15/2018 6:00:00 AM,22.0391,-1.2391,-0.00072778
5/15/2018 5:00:00 AM,22.0463,-1.2463,-0.00069287
5/15/2018 4:00:00 AM,22.0529,-1.2529,-0.00068026
5/15/2018 3:00:00 AM,22.0597,-1.2597,-0.00068328
5/15/2018 2:00:00 AM,22.0665,-1.2665,-0.0008254
5/15/2018 1:00:00 AM,22.0743,-1.2743,-0.00046596
5/15/2018,22.079,-1.279,-0.0003713
5/14/2018 11:00:00 PM,22.0827,-1.2827,-0.00021321
5/14/2018 10:00:00 PM,22.0848,-1.2848,-0.00036726
5/14/2018 9:00:00 PM,22.0885,-1.2885,-0.00051035
5/14/2018 8:00:00 PM,22.0928,-1.2928,-0.00064616
5/14/2018 7:00:00 PM,22.0993,-1.2993,-0.00047201
5/14/2018 6:00:00 PM,22.1044,-1.3044,-0.00069108
5/14/2018 5:00:00 PM,22.1113,-1.3113,-0.00042459
5/14/2018 4:00:00 PM,22.1155,-1.3155,-0.0011989
5/14/2018 3:00:00 PM,22.1271,-1.3271,-0.00092939
5/14/2018 2:00:00 PM,22.1364,-1.3364,-0.00078494
5/14/2018 1:00:00 PM,22.1442,-1.3442,-0.00079929
5/14/2018 12:00:00 PM,22.1526,-1.3526,-0.00073515
5/14/2018 11:00:00 AM,22.1604,-1.3604,-0.00027461
5/14/2018 10:00:00 AM,22.1627,-1.3627,-2.6002e-05
5/14/2018 9:00:00 AM,22.1634,-1.3634,0.00021455
5/14/2018 8:00:00 AM,22.1608,-1.3608,-0.00013617
5/14/2018 7:00:00 AM,22.1622,-1.3622,-0.00048882
5/14/2018 6:00:00 AM,22.1671,-1.3671,-0.00069394
5/14/2018 5:00:00 AM,22.174,-1.374,-0.00044821
5/14/2018 4:00:00 AM,22.1785,-1.3785,-0.00049682
5/14/2018 3:00:00 AM,22.183,-1.383,-0.00053671
5/14/2018 2:00:00 AM,22.188,-1.388,-0.00052329
5/14/2018 1:00:00 AM,22.1933,-1.3933,-0.0004968
5/14/2018,22.1982,-1.3982,-0.00056212
5/13/2018 11:00:00 PM,22.2038,-1.4038,-0.00034221
5/13/2018 10:00:00 PM,22.2073,-1.4073,-5.2911e-05
5/13/2018 9:00:00 PM,22.2078,-1.4078,-2.9489e-07
5/13/2018 8:00:00 PM,22.2074,-1.4074,-0.00031264
5/13/2018 7:00:00 PM,22.2101,-1.4101,-0.00043242
5/13/2018 6:00:00 PM,22.2141,-1.4141,-0.00021244
5/13/2018 5:00:00 PM,22.2166,-1.4166,-0.00050665
5/13/2018 4:00:00 PM,22.2217,-1.4217,-0.00060332
5/13/2018 3:00:00 PM,22.2277,-1.4277,-0.00059403
5/13/2018 2:00:00 PM,22.2333,-1.4333,-0.00058608
5/13/2018 1:00:00 PM,22.2391,-1.4391,-0.00051264
5/13/2018 12:00:00 PM,22.2443,-1.4443,-0.00040095
5/13/2018 11:00:00 AM,22.2478,-1.4478,-0.0003095
5/13/2018 10:00:00 AM,22.2506,-1.4506,0.00019
5/13/2018 9:00:00 AM,22.249,-1.449,0.00036157
5/13/2018 8:00:00 AM,22.2454,-1.4454,0.00013641
5/13/2018 7:00:00 AM,22.2441,-1.4441,-0.0001168
5/13/2018 6:00:00 AM,22.2444,-1.4444,-0.00011528
5/13/2018 5:00:00 AM,22.2452,-1.4452,-0.00019623
5/13/2018 4:00:00 AM,22.2468,-1.4468,-0.00015773
5/13/2018 3:00:00 AM,22.248,-1.448,-0.00025012
5/13/2018 2:00:00 AM,22.2505,-1.4505,-0.00039685
5/13/2018 1:00:00 AM,22.2541,-1.4541,-7.2162e-05
5/13/2018,22.254,-1.454,0.00013584
5/12/2018 11:00:00 PM,22.2527,-1.4527,0.00017881
5/12/2018 10:00:00 PM,22.2505,-1.4505,0.00025536
5/12/2018 9:00:00 PM,22.2472,-1.4472,-0.00011177
5/12/2018 8:00:00 PM,22.2475,-1.4475,0.00027848
5/12/2018 7:00:00 PM,22.2443,-1.4443,0.00017233
5/12/2018 6:00:00 PM,22.2426,-1.4426,0.00021751
5/12/2018 5:00:00 PM,22.2397,-1.4397,-0.00027571
5/12/2018 4:00:00 PM,22.2424,-1.4424,-0.00080379
5/12/2018 3:00:00 PM,22.2497,-1.4497,-0.00058434
5/12/2018 2:00:00 PM,22.2555,-1.4555,0.0046619
5/12/2018 1:00:00 PM,22.2085,-1.4085,-0.0037034
5/12/2018 12:00:00 PM,22.2448,-1.4448,0.016737
5/12/2018 11:00:00 AM,22.0774,-1.2774,0.00059835
5/12/2018 10:00:00 AM,22.0703,-1.2703,-0.00039135
5/12/2018 9:00:00 AM,22.0742,-1.2742,-0.00044828
5/12/2018 8:00:00 AM,22.0783,-1.2783,-0.00037407
5/12/2018 7:00:00 AM,22.0813,-1.2813,-0.00042754
5/12/2018 6:00:00 AM,22.0847,-1.2847,0.010835
5/12/2018 5:00:00 AM,21.976,-1.176,0.0034714
5/12/2018 4:00:00 AM,21.9397,-1.1397,0.0059796
5/12/2018 3:00:00 AM,21.8792,-1.0792,0.00091471
5/12/2018 2:00:00 AM,21.8696,-1.0696,-0.00034158
5/12/2018 1:00:00 AM,21.8731,-1.0731,-0.00057436
5/12/2018,21.8788,-1.0788,-0.00054202
5/11/2018 11:00:00 PM,21.8839,-1.0839,-0.00033038
5/11/2018 10:00:00 PM,21.8872,-1.0872,-0.00044868
5/11/2018 9:00:00 PM,21.8912,-1.0912,-0.00052107
5/11/2018 8:00:00 PM,21.8961,-1.0961,-0.0005175
5/11/2018 7:00:00 PM,21.9012,-1.1012,-0.00058575
5/11/2018 6:00:00 PM,21.9067,-1.1067,-0.00041177
5/11/2018 5:00:00 PM,21.9108,-1.1108,4.6337e-05
5/11/2018 4:00:00 PM,21.9103,-1.1103,-0.00016079
5/11/2018 3:00:00 PM,21.9119,-1.1119,-0.00014468
5/11/2018 2:00:00 PM,21.913,-1.113,-0.00016999
5/11/2018 1:00:00 PM,21.9143,-1.1143,0.00068536
5/11/2018 12:00:00 PM,21.9071,-1.1071,0.0049024
5/11/2018 11:00:00 AM,21.8576,-1.0576,0.0081049
5/11/2018 10:00:00 AM,21.7762,-0.97623,0.0048689
5/11/2018 9:00:00 AM,21.7271,-0.92712,0.0033857
5/11/2018 8:00:00 AM,21.6929,-0.8929,-0.00013156
5/11/2018 7:00:00 AM,21.6942,-0.89421,-0.00043113
5/11/2018 6:00:00 AM,21.6985,-0.89852,-0.00046968
5/11/2018 5:00:00 AM,21.7024,-0.90243,-0.00058395
5/11/2018 4:00:00 AM,21.7083,-0.90827,-0.00035365
5/11/2018 3:00:00 AM,21.711,-0.91102,-0.00039306
5/11/2018 2:00:00 AM,21.715,-0.91495,-0.00048203
5/11/2018 1:00:00 AM,21.7198,-0.91977,-0.00056436
5/11/2018,21.725,-0.92505,-0.00059067
5/10/2018 11:00:00 PM,21.7305,-0.93054,-0.00066836
5/10/2018 10:00:00 PM,21.7369,-0.93686,-0.00026176
5/10/2018 9:00:00 PM,21.7391,-0.93905,-0.00038531
5/10/2018 8:00:00 PM,21.7425,-0.94254,-0.00092014
5/10/2018 7:00:00 PM,21.7513,-0.95132,-0.0010513
5/10/2018 6:00:00 PM,21.7615,-0.96147,-0.0013117
5/10/2018 5:00:00 PM,21.7746,-0.97459,-0.001172
5/10/2018 4:00:00 PM,21.7859,-0.98588,-0.0010205
5/10/2018 3:00:00 PM,21.7961,-0.99609,-0.001147
5/10/2018 2:00:00 PM,21.8072,-1.0072,-0.0011668
5/10/2018 12:00:00 PM,21.8184,-1.0184,-0.00097595
5/10/2018 11:00:00 AM,21.8282,-1.0282,-0.0005593
5/10/2018 10:00:00 AM,21.8338,-1.0338,-0.00025775
5/10/2018 9:00:00 AM,21.8356,-1.0356,-0.00012862
5/10/2018 8:00:00 AM,21.8369,-1.0369,0.00015731
5/10/2018 7:00:00 AM,21.8345,-1.0345,0.00061512
5/10/2018 6:00:00 AM,21.8284,-1.0284,0.00055109
5/10/2018 5:00:00 AM,21.8225,-1.0225,-0.00046898
5/10/2018 4:00:00 AM,21.8268,-1.0268,-0.00060246
5/10/2018 3:00:00 AM,21.8324,-1.0324,-0.00094726
5/10/2018 2:00:00 AM,21.8419,-1.0419,-0.0013738
5/10/2018 1:00:00 AM,21.8548,-1.0548,-0.002032
5/10/2018,21.8744,-1.0744,-0.0029537
5/9/2018 11:00:00 PM,21.9039,-1.1039,0.024641
5/9/2018 10:00:00 PM,21.6559,-0.85594,0.25945
5/9/2018 9:00:00 PM,19.0606,1.7394,-4.0527e-05
5/9/2018 8:00:00 PM,19.0607,1.7393,0.00020833
5/9/2018 7:00:00 PM,19.0582,1.7418,0.00034001
5/9/2018 6:00:00 PM,19.0544,1.7456,-2.9039e-05
5/9/2018 5:00:00 PM,19.0547,1.7453,-0.000748
5/9/2018 4:00:00 PM,19.0617,1.7383,-0.00094104
5/9/2018 3:00:00 PM,19.0711,1.7289,-0.0009848
5/9/2018 2:00:00 PM,19.0809,1.7191,-0.001179
5/9/2018 1:00:00 PM,19.0923,1.7077,-0.0011969
5/9/2018 12:00:00 PM,19.1043,1.6957,-0.0010446
5/9/2018 11:00:00 AM,19.1147,1.6853,-0.00081191
5/9/2018 10:00:00 AM,19.1224,1.6776,-0.00070209
5/9/2018 9:00:00 AM,19.1294,1.6706,-0.00038023
5/9/2018 8:00:00 AM,19.1335,1.6665,-0.00025284
5/9/2018 7:00:00 AM,19.1356,1.6644,8.0872e-05
5/9/2018 6:00:00 AM,19.1348,1.6652,-0.00048187
5/9/2018 5:00:00 AM,19.1393,1.6607,-0.00027173
5/9/2018 4:00:00 AM,19.1416,1.6584,-0.00021293
5/9/2018 3:00:00 AM,19.1437,1.6563,-0.00030331
5/9/2018 2:00:00 AM,19.1468,1.6532,-0.00051917
5/9/2018 1:00:00 AM,19.1516,1.6484,-0.00038321
5/9/2018,19.1554,1.6446,-0.00046281
5/8/2018 11:00:00 PM,19.16,1.64,-0.00061971
5/8/2018 10:00:00 PM,19.1658,1.6342,-0.00030085
5/8/2018 9:00:00 PM,19.1688,1.6312,-0.00011067
5/8/2018 8:00:00 PM,19.1699,1.6301,-6.4314e-05
5/8/2018 7:00:00 PM,19.1702,1.6298,-7.5376e-05
5/8/2018 6:00:00 PM,19.1705,1.6295,-0.00084716
5/8/2018 5:00:00 PM,19.1794,1.6206,-0.0012659
5/8/2018 4:00:00 PM,19.192,1.608,-0.00070818
5/8/2018 3:00:00 PM,19.1987,1.6013,-0.0007287
5/8/2018 2:00:00 PM,19.2064,1.5936,-0.00053286
5/8/2018 1:00:00 PM,19.2113,1.5887,-0.00074995
5/8/2018 12:00:00 PM,19.2183,1.5817,-0.00091435
5/8/2018 11:00:00 AM,19.2278,1.5722,-0.00093928
5/8/2018 10:00:00 AM,19.2372,1.5628,-0.00086546
5/8/2018 9:00:00 AM,19.2458,1.5542,-0.00068244
5/8/2018 8:00:00 AM,19.2531,1.5469,-0.00036962
5/8/2018 7:00:00 AM,19.2564,1.5436,5.3496e-05
5/8/2018 6:00:00 AM,19.2559,1.5441,-0.00067002
5/8/2018 5:00:00 AM,19.2622,1.5378,-0.00079602
5/8/2018 4:00:00 AM,19.2697,1.5303,-0.0008876
5/8/2018 3:00:00 AM,19.2786,1.5214,-0.00088533
5/8/2018 2:00:00 AM,19.287,1.513,-0.00068058
5/8/2018 1:00:00 AM,19.2938,1.5062,-0.00071524
5/8/2018,19.301,1.499,-0.00042468
5/7/2018 11:00:00 PM,19.3048,1.4952,-0.00045977
5/7/2018 10:00:00 PM,19.3094,1.4906,-0.00052465
5/7/2018 9:00:00 PM,19.3143,1.4857,-0.00013258
5/7/2018 8:00:00 PM,19.3155,1.4845,-0.00030899
5/7/2018 7:00:00 PM,19.3183,1.4817,-0.00040415
5/7/2018 6:00:00 PM,19.3223,1.4777,-0.0010755
5/7/2018 5:00:00 PM,19.3326,1.4674,-0.0011788
5/7/2018 4:00:00 PM,19.3444,1.4556,-0.0013707
5/7/2018 3:00:00 PM,19.3584,1.4416,-0.0011111
5/7/2018 2:00:00 PM,19.3696,1.4304,-0.00083405
5/7/2018 1:00:00 PM,19.3775,1.4225,-0.00099964
5/7/2018 12:00:00 PM,19.387,1.413,-0.0010225
5/7/2018 11:00:00 AM,19.3973,1.4027,-0.00075809
5/7/2018 10:00:00 AM,19.4052,1.3948,-0.00078411
5/7/2018 9:00:00 AM,19.4131,1.3869,-0.00046793
5/7/2018 8:00:00 AM,19.4173,1.3827,-0.00022929
5/7/2018 7:00:00 AM,19.4192,1.3808,1.0336e-05
5/7/2018 6:00:00 AM,19.4191,1.3809,-0.00032603
5/7/2018 5:00:00 AM,19.4216,1.3784,-0.00062867
5/7/2018 4:00:00 AM,19.4278,1.3722,-0.00050559
5/7/2018 3:00:00 AM,19.4321,1.3679,-0.00048316
5/7/2018 2:00:00 AM,19.4369,1.3631,-0.00040197
5/7/2018 1:00:00 AM,19.4406,1.3594,-0.00027949
5/7/2018,19.4426,1.3574,-0.00038503
5/6/2018 11:00:00 PM,19.4464,1.3536,-0.00052344
5/6/2018 10:00:00 PM,19.4512,1.3488,-0.00046994
5/6/2018 9:00:00 PM,19.4559,1.3441,-0.00038294
5/6/2018 8:00:00 PM,19.4593,1.3407,-0.00016861
5/6/2018 7:00:00 PM,19.4606,1.3394,0.00010674
5/6/2018 6:00:00 PM,19.4592,1.3408,-0.00027249
5/6/2018 5:00:00 PM,19.4623,1.3377,-0.0013729
5/6/2018 4:00:00 PM,19.4751,1.3249,-0.0017204
5/6/2018 3:00:00 PM,19.4919,1.3081,-0.0020096
5/6/2018 2:00:00 PM,19.5116,1.2884,-0.0015384
5/6/2018 1:00:00 PM,19.5273,1.2727,-0.0012478
5/6/2018 12:00:00 PM,19.5394,1.2606,-0.0010401
5/6/2018 11:00:00 AM,19.5494,1.2506,-0.00086742
5/6/2018 10:00:00 AM,19.5584,1.2416,-0.0011059
5/6/2018 9:00:00 AM,19.5695,1.2305,-0.00094583
5/6/2018 8:00:00 AM,19.5785,1.2215,-0.00051069
5/6/2018 7:00:00 AM,19.5832,1.2168,0.00018542
5/6/2018 6:00:00 AM,19.5814,1.2186,-0.00059682
5/6/2018 5:00:00 AM,19.5873,1.2127,-0.00022749
5/6/2018 4:00:00 AM,19.5892,1.2108,-0.0002803
5/6/2018 3:00:00 AM,19.5916,1.2084,-0.00025297
5/6/2018 2:00:00 AM,19.5941,1.2059,-0.00021957
5/6/2018 1:00:00 AM,19.5959,1.2041,-1.5867e-05
5/6/2018,19.5956,1.2044,-0.00048057
5/5/2018 11:00:00 PM,19.6004,1.1996,-0.00018372
5/5/2018 10:00:00 PM,19.6022,1.1978,-0.00027975
5/5/2018 9:00:00 PM,19.6046,1.1954,0.00011124
5/5/2018 8:00:00 PM,19.6035,1.1965,-0.00014389
5/5/2018 7:00:00 PM,19.6045,1.1955,0.00037738
5/5/2018 6:00:00 PM,19.6004,1.1996,0.00024767
5/5/2018 5:00:00 PM,19.5979,1.2021,-0.00081397
5/5/2018 4:00:00 PM,19.606,1.194,-0.0010522
5/5/2018 3:00:00 PM,19.6161,1.1839,-0.0013998
5/5/2018 2:00:00 PM,19.63,1.17,-0.0013922
5/5/2018 1:00:00 PM,19.644,1.156,-0.0014215
5/5/2018 12:00:00 PM,19.6581,1.1419,-0.00098461
5/5/2018 11:00:00 AM,19.668,1.132,-0.0010167
5/5/2018 11:00:00 AM,19.6785,1.1215,-0.00070188
5/5/2018 10:00:00 AM,19.6847,1.1153,-0.0007953
5/5/2018 9:00:00 AM,19.6931,1.1069,-0.00022385
5/5/2018 8:00:00 AM,19.6949,1.1051,0.00016623
5/5/2018 7:00:00 AM,19.6932,1.1068,-0.00064251
5/5/2018 6:00:00 AM,19.6992,1.1008,-0.00081772
5/5/2018 5:00:00 AM,19.7074,1.0926,-0.00063516
5/5/2018 4:00:00 AM,19.7137,1.0863,-0.00093865
5/5/2018 3:00:00 AM,19.7227,1.0773,-0.00061117
5/5/2018 2:00:00 AM,19.7288,1.0712,-0.0004735
5/5/2018 1:00:00 AM,19.7336,1.0664,-0.00070249
5/5/2018,19.7402,1.0598,-0.00030044
5/4/2018 11:00:00 PM,19.7428,1.0572,-0.00028265
5/4/2018 10:00:00 PM,19.746,1.054,-0.0001528
5/4/2018 9:00:00 PM,19.7475,1.0525,-8.7106e-05
5/4/2018 8:00:00 PM,19.7484,1.0516,-2.3699e-05
5/4/2018 7:00:00 PM,19.7483,1.0517,-0.00078605
5/4/2018 6:00:00 PM,19.7561,1.0439,-0.001271
5/4/2018 5:00:00 PM,19.7688,1.0312,-0.0012897
5/4/2018 4:00:00 PM,19.7816,1.0184,-0.0011836
5/4/2018 3:00:00 PM,19.7935,1.0065,-0.00086717
5/4/2018 2:00:00 PM,19.8029,0.99708,-0.001393
5/4/2018 1:00:00 PM,19.8164,0.98357,-0.0014232
5/4/2018 12:00:00 PM,19.831,0.96897,-0.0011344
5/4/2018 11:00:00 AM,19.8424,0.95763,-0.0006086
5/4/2018 10:00:00 AM,19.8488,0.95118,-0.00057324
5/4/2018 9:00:00 AM,19.8546,0.94545,0.00026655
5/4/2018 8:00:00 AM,19.8515,0.94848,0.00014019
5/4/2018 7:00:00 AM,19.8501,0.94988,-0.00080442
5/4/2018 6:00:00 AM,19.8577,0.94226,-0.0010794
5/4/2018 5:00:00 AM,19.8685,0.93146,-0.0008907
5/4/2018 4:00:00 AM,19.8774,0.92255,-0.0010849
5/4/2018 3:00:00 AM,19.8883,0.91171,-0.00082224
5/4/2018 2:00:00 AM,19.8965,0.90348,-0.0010122
5/4/2018 1:00:00 AM,19.9066,0.89336,-0.00073161
5/4/2018,19.9135,0.88646,-0.00073467
5/3/2018 11:00:00 PM,19.9209,0.87911,-0.00054646
5/3/2018 10:00:00 PM,19.9264,0.87365,-0.0003888
5/3/2018 9:00:00 PM,19.9298,0.87018,-0.00024998
5/3/2018 8:00:00 PM,19.9323,0.86768,-0.00018717
5/3/2018 7:00:00 PM,19.9342,0.86581,0.00010182
5/3/2018 6:00:00 PM,19.9332,0.86683,-0.00016805
